# {"t_start": 1639334206.5282102, "env_id": "HalfCheetah-v2", "exp_name": "TD3", "seed": 1} 
mean_score,total_steps,std_score,max_score,min_score
7574.263280000703,360000,81.73361498685047,7719.649007819045,7400.675202696865

7489.734257393016,365000,106.89665365401977,7719.166151242183,7292.273727904273

7493.575927455642,370000,74.78634334826624,7609.267170119347,7344.6404326626125

7480.780523190464,375000,153.01871108157312,7679.945986768084,7189.490822249101

7667.236693970735,380000,105.94198607896972,7813.6644889347535,7478.8532064234805

7645.203982888275,385000,85.17298788898061,7776.0843370757675,7490.067834783419

7615.381565541444,390000,94.61108665789574,7769.654549870933,7421.980341331092

7689.5448859898415,395000,72.72404550014986,7796.4183118885585,7591.2325593290125

7805.956657365207,400000,154.10527197365445,8043.086541607299,7524.000813567066

7647.030758076525,405000,101.50130476259991,7828.315303777062,7445.451895248964

7779.8733363932915,410000,103.75132637036066,7977.426023860569,7598.25390221413

7810.458081176612,415000,100.00461337959351,7974.313007834129,7702.871644885701

7871.076653814368,420000,130.54023846997023,8036.38321804488,7578.40501082298

8065.694593168116,425000,123.17888642452193,8358.173189417255,7911.495885018184

7991.637074784032,430000,118.0369952675306,8188.575977523282,7809.331570496288

7752.0870468816165,435000,110.56104715328092,7908.433805096425,7520.218456812417

7927.2082745062535,440000,118.2463717764597,8179.083051240571,7746.807543643817

8089.885418437868,445000,79.49445709604183,8259.480917997673,7986.584075899125

8105.5225319874835,450000,120.13882299356716,8296.447352086778,7943.706798263043

7913.953382363611,455000,130.58587945049274,8188.179478939072,7714.688449610889

8091.052408840759,460000,81.12690074090892,8245.55912661435,7999.402187592592

8165.395784330775,465000,105.96466852628184,8380.019168745139,8059.201270527605

8169.2519924923745,470000,101.84627907090388,8317.5965662407,8028.431043499513

8257.786930431608,475000,108.46458499019505,8470.730596247602,8113.17358897593

8271.220882104082,480000,132.58536868073338,8499.051878991333,8106.849972230101

8291.765607171865,485000,103.61875496858868,8473.50422277233,8166.552528187982

8102.244053776102,490000,79.27020156469001,8232.532061212934,7912.824717169938

8311.628855186133,495000,104.65668008370334,8447.757630141841,8081.538830821935

8376.776193435358,500000,185.26359392370975,8617.962315878076,8032.7880845090085

8395.235602933924,505000,110.36224786078436,8578.159040625937,8179.796701022977

8363.495479832103,510000,156.34240769579418,8583.894108847158,8166.113990504956

8422.363315824294,515000,91.34594442459199,8559.715630071742,8213.671916891279

8448.932506078267,520000,145.42464033459814,8643.337582493983,8177.661969852933

8326.434643191602,525000,73.32879792350616,8428.294345027944,8184.513759505718

8589.288453273464,530000,98.32390227832164,8754.04932664698,8463.892482899586

8351.49361428504,535000,152.4864739152926,8642.986300275423,8131.396238383287

8592.065564342149,540000,126.60935236180504,8719.809531228633,8343.881154236085

8712.626655065167,545000,134.0688068157205,8861.680782609092,8437.484073999067

8435.346476943672,550000,979.2565466076666,8974.460130875661,5529.604623343351

8798.603427793869,555000,103.32190077253392,8957.6695566533,8592.773917531562

8914.994444439588,560000,135.4041300430222,9260.865744268356,8721.694885396948

8961.095717207401,565000,145.72954017525066,9195.012595875898,8695.845087261408

8773.703484766569,570000,148.54460741330936,8959.85559299767,8511.137182809633

9030.899521763715,575000,107.54127420178995,9176.932461413706,8813.103326035452

9057.110598566007,580000,119.08761677022193,9250.678309186142,8886.597501284648

8958.735631138159,585000,123.63903048218143,9122.664318027728,8706.250004942236

8933.221138763847,590000,93.16908942235881,9140.989237132722,8804.658903775833

9165.364837207471,595000,88.58521899906304,9349.781495800602,9029.328522233323

9121.044333450593,600000,179.62137741446753,9344.83493110156,8817.386218315196

9001.10905496098,605000,94.30044796949954,9200.202181935834,8862.819978068866

9086.988375314188,610000,105.15283220204563,9294.924196363912,8958.582969084857

9112.865767979154,615000,151.30099143126677,9294.91389945983,8752.524990808326

9180.531868306869,620000,82.80059161623275,9316.368506815497,9032.93242837508

9322.523828920414,625000,128.08564774173306,9459.609872014205,9043.425243413245

9247.936477117137,630000,124.38588918145031,9426.035422210638,9041.754821026381

9380.345276096745,635000,104.37129804324269,9549.133704355803,9261.28876290986

9180.592328120167,640000,130.77592390057478,9327.96836987885,8945.427904343886

9314.13008550072,645000,104.33320488901316,9506.681491829644,9170.291154855426

9386.91202173074,650000,101.10919121122448,9623.505537574192,9229.052492518074

9349.409065282556,655000,162.66028257540236,9528.711458899392,8949.340691261305

9325.438202083586,660000,119.66271797985652,9500.06866277027,9100.465532909418

9430.13712258189,665000,96.08507965193509,9570.987581733245,9291.712331573217

8637.801100486622,670000,1695.5271066913983,9362.418500037145,3556.4724227476017

9547.045517657098,675000,166.60846768524613,9797.234332595193,9271.75001748492

9525.525147638009,680000,44.9637785267635,9602.399022173748,9450.340308381688

9429.174562135913,685000,179.92027496402758,9639.599074328296,9040.598920860924

9513.895239906997,690000,181.5214149025639,9827.519929241444,9285.03482916237

9547.738334965912,695000,106.49265991533326,9720.09120296304,9391.05710436233

9450.895123281229,700000,74.1687942991588,9585.337647253466,9334.269654986063

9550.839110524526,705000,212.59450567950185,9899.444194272011,9249.706648897405

9367.78862171741,710000,414.8281368376932,9692.707272795598,8160.319663049999

9729.004819772832,715000,94.26298884712737,9919.710181362729,9583.67431178376

9618.377797586187,720000,122.12124544094742,9876.796146630732,9402.000203980078

9670.951462163983,725000,84.264049654152,9795.146569984347,9483.892285313432

9372.607682819516,730000,95.42192205209804,9599.385194022596,9253.406248801683

9536.14754369632,735000,164.17491509719238,9755.540426031106,9270.110184188696

9780.127145142129,740000,117.20971293445906,10062.287705997276,9658.831475525492

9539.596584881188,745000,83.35428305220454,9661.135803781948,9385.319404067099

9549.187601244044,750000,94.68108199419234,9667.972875777585,9317.553817524506

9838.330787134777,755000,74.61738719182911,10033.543356543212,9740.381084940018

9741.902419915043,760000,101.55383242378481,9947.491145566093,9580.497781022694

9958.629578803397,765000,197.76687967011162,10212.832718588686,9531.734457674498

10025.63197934941,770000,127.04334457643101,10277.332690252557,9794.987757664352

9617.174457055296,775000,70.50283373470769,9738.748025367544,9495.170677552902

10098.834572520813,780000,131.51659439226492,10301.001191213461,9918.554662590841

9907.107876241791,785000,109.41856039728012,10071.006750406663,9619.309839328218

9899.495892018374,790000,84.80921056379377,10054.196907140478,9753.291925479924

9309.476053672688,795000,390.826834368115,9710.30465897705,8241.1586330454

9984.873994328384,800000,94.80005176004856,10099.951679679936,9836.851435072202

10023.503336948928,805000,152.39706326642553,10240.780056181522,9680.700254362811

9790.402801934664,810000,78.90248320347908,9984.97199343137,9665.463368585508

9602.360922938149,815000,114.87683923806203,9815.696900791683,9436.738290652691

10006.25063691154,820000,144.05969529416615,10202.207278291073,9783.510301155391

9787.78522742185,825000,91.79858389002825,9932.312813238193,9580.315045094376

10011.988366118285,830000,95.03843423915937,10174.254810112374,9818.92846789232

9570.463836741223,835000,1820.2721059051769,10412.568298538325,4125.009810313399

10194.63067852475,840000,126.57118654679573,10322.865598516131,9846.083794236858

9962.036127109539,845000,96.21616622339626,10090.669938839936,9817.540188486535

10167.550367900092,850000,46.71946399200202,10239.765519246062,10087.938886487133

10061.064613774319,855000,162.8705271482995,10378.886696521702,9802.820974233313

9624.822929331025,860000,1075.2508568264623,10401.818053866671,6438.216375411035

10345.006933035063,865000,114.34659922324089,10602.681888496045,10162.395098870236

9831.806328646306,870000,102.13902697958444,10023.473507653924,9628.226303892372

9977.0322658404,875000,37.86578398911787,10038.768791848512,9915.599372471333

10329.748965996636,880000,98.75471730909157,10444.70882962037,10120.56372425992

10078.546895154634,885000,56.80763118108622,10162.570242518217,9939.105429803056

10270.115494515612,890000,71.68756752416475,10407.807413695415,10187.260874932314

10297.540467038645,895000,89.65343799650917,10415.232992377185,10101.27225573445

10242.299371373383,900000,55.85858057961477,10332.780227231178,10149.407389533852

10083.73684672755,905000,68.09981499305957,10212.05463470287,9963.079081366965

10384.080981982854,910000,90.97909939626597,10510.046967388247,10260.961014896253

10267.376295592983,915000,89.28009512723771,10429.866413930946,10087.926200976304

10364.637753838033,920000,89.28972783655881,10524.798707326267,10225.90603255931

10329.087043743706,925000,151.35651272152856,10634.53028982632,10103.018545194027

10388.001748845052,930000,113.40847455528106,10618.292748413633,10257.953521173227

10281.818082436967,935000,142.19722628326917,10560.527092496533,10075.387395737182

10493.484957167804,940000,136.73868886158212,10739.126004431057,10327.021945438624

10330.171391582331,945000,113.75777716296273,10521.71840967493,10121.898860334779

10342.056090316428,950000,123.31619298274815,10532.497356209313,10113.17929575874

10258.39324143378,955000,86.13657749466032,10393.439859803506,10063.521141925668

10583.526232925327,960000,98.74388076105664,10752.861247737635,10400.31286191595

10279.750250998168,965000,105.1242468322306,10516.145913507951,10125.098204829976

10637.772961351764,970000,118.29135630256742,10872.039831145092,10464.077900171442

10407.54472409768,975000,120.01617648443202,10618.504098992858,10184.23863524974

10482.329793079196,980000,92.52183787417965,10624.658488060224,10327.808071028527

10545.75375297552,985000,86.63149245787557,10716.670317781192,10401.803936374072

10471.755616118615,990000,58.90240413354162,10540.413242225144,10335.69567453757

10133.946427692248,995000,130.2927998958214,10396.820658680948,9978.64942687593

10448.755426613905,1000000,110.1688849613996,10638.070346278513,10310.99322690082
